game_id,game_name,developer_name,package_name,genre,sub_genre,monetization_model,contains_ads,has_in_app_purchases,multiplayer_support,age_rating,art_style,engine_used,region_focus,publisher_tier,event_theme,release_date,soft_launch_date,last_update_date,was_featured_on_store,featured_start_date,featured_end_date,price_usd,downloads,retention_day1_pct,retention_day7_pct,retention_day30_pct,active_users_30d,avg_session_minutes,avg_daily_sessions,crash_rate_pct,apk_size_mb,update_frequency_days,rating_avg,rating_count,review_count,marketing_spend_usd,cpi_usd,conversion_to_payer_pct,ad_impressions_per_user,ad_revenue_share_pct,iap_revenue_share_pct,arpu_usd,arppu_usd,wishlist_prelaunch,total_revenue_usd,is_weekend_release,has_seasonal_event,cross_platform_available,cloud_save_support,is_hit_game,post_30d_revenue_usd,post_30d_rating_count,featured_duration_days,store_platform,country_code_primary,row_checksum_id
6639,Game_6639_Tycoon,Studio_229,com.studio258.game6639,Puzzle,Sudoku,Freemium,No,Yes,Local,Teen,3D Realistic,Unity,US,Mid-size,IPL,2019-06-21,2019-01-11,2020-07-29,False,,,0.0,39853,35.71,22.07,8.15,2115,24.11,3.14,1.92,146.51,61.0,3.8,3333,2260,3496.23,0.7,2.23,10.54,6.15,93.13,0.58,6.16,1923,5541.4,False,True,False,True,0,4906.72,2810,,Android,IN,CHK_106638
7352,Game_7352_Dash,Studio_1735,com.studio1196.game7352,Sports,Basketball,Free,Yes,No,Both,Everyone,3D Realistic,Unity,LATAM,Indie,,2018-09-06,2018-04-29,2019-10-07,False,,,0.0,128019,23.45,15.66,7.83,12998,17.42,2.61,1.34,118.7,48.0,3.21,14498,10646,1485.91,0.55,0.1,23.94,75.17,28.21,0.25,2.28,601,1225.4,False,False,False,True,0,1239.51,13898,,Android,US,CHK_107351
9314,Game_9314_Legends,Studio_1680,com.studio2067.game9314,Simulation,City Builder,Free,Yes,Yes,,Everyone,Minimalist,Unity,India,Indie,,2019-06-01,2019-03-17,2020-12-28,True,2019-06-20,2019-07-09,0.0,483036,24.15,15.23,5.19,28766,16.88,4.95,4.16,15.0,21.0,3.21,43042,18689,6240.92,0.62,3.89,27.62,81.67,26.61,1.07,4.72,2157,91072.82,True,False,False,True,0,55299.75,39925,19.0,Android,IN,CHK_109313
7474,Game_7474_Dash,Studio_1817,com.studio1978.game7474,Action,Endless Runner,Freemium,Yes,No,Online,Everyone,3D Realistic,Unity,SEA,AAA,,2020-12-15,2020-08-21,2021-10-15,True,2021-01-20,2021-01-23,0.0,501322,42.09,18.22,11.58,79997,29.66,3.82,1.11,320.07,27.0,3.51,12695,4736,14832.1,1.1,2.02,45.01,83.78,10.48,0.41,4.66,4506,57992.44,False,False,False,True,0,51013.48,12365,3.0,Android,IN,CHK_107473
9346,Game_9346_Tycoon,Studio_911,com.studio280.game9346,Casual,Hypercasual,Freemium,No,Yes,Online,Everyone,Pixel,Unity,Europe,Indie,Summer Fest,2025-07-30,2025-07-14,2025-09-01,False,,,0.0,189141,54.97,29.64,10.42,20659,10.97,2.89,2.47,186.83,41.0,3.68,5685,4157,5735.01,0.37,7.38,22.43,5.27,97.42,0.78,5.34,5161,75929.1,False,True,False,True,0,74533.85,7393,,Android,US,CHK_109345
9680,Game_9680_Arena,Studio_1156,com.studio2055.game9680,Strategy,Auto Chess,Freemium,No,Yes,,Everyone,3D Realistic,Unity,Europe,Indie,,2018-09-11,2018-06-21,2019-10-23,True,2018-12-28,2019-01-15,0.0,46875,21.59,10.5,7.34,4434,25.5,4.59,3.5,176.12,21.0,3.76,5020,3383,862.03,0.64,5.08,15.99,7.93,92.98,0.9,10.54,1165,25311.07,False,False,True,True,0,19556.59,5220,18.0,Android,IN,CHK_109679
1240,Game_1240_Rush,Studio_363,com.studio898.game1240,Puzzle,Match-3,Free,Yes,Yes,Online,Everyone,Pixel,Unity,LATAM,Unknown,,2025-04-27,2025-03-16,2026-03-07,False,,,0.0,155915,23.48,13.34,9.3,18472,24.01,3.93,0.1,217.73,3.0,3.62,14793,8273,2820.07,0.75,9.8,34.95,39.38,64.53,1.21,14.82,3228,228381.5,True,False,False,True,0,139293.07,14393,,Android,IN,CHK_101239
2290,Game_2290_Arena,Studio_1561,com.studio1652.game2290,RPG,Dungeon Crawler,Free,Yes,Yes,,Everyone,2D Cartoon,Custom,SEA,Indie,,2025-03-21,2025-01-26,2025-10-30,True,,2025-05-05,0.0,206946,22.85,14.26,5.34,11479,30.32,1.91,4.54,179.34,63.0,3.37,18286,13064,9212.18,0.58,0.83,30.05,38.6,59.39,0.65,8.54,6099,15703.58,False,False,True,True,0,11728.19,16519,,Android,IN,CHK_102289
2741,Game_2741_Tycoon,Studio_2015,com.studio934.game2741,Strategy,Card Strategy,Freemium,No,No,,Teen,3D Realistic,Unity,Global,Mid-size,,2022-08-06,2022-03-21,2023-05-27,False,,,0.0,111423,24.62,13.77,9.35,12482,20.98,5.23,4.3,355.12,51.0,3.56,11895,5721,40715.75,0.98,5.12,4.51,2.57,88.38,0.48,1.71,2185,9924.19,True,False,False,True,0,10428.96,9820,,Android,IN,CHK_102740
8468,Game_8468_Quest,Studio_830,com.studio804.game8468,Puzzle,Word,Paid,Yes,Yes,,Teen,Anime,Unity,SEA,Indie,Summer Fest,2019-02-09,,2020-06-28,True,2019-04-11,2019-05-04,9.84,27588,23.1,8.36,4.27,1412,28.33,3.97,1.21,161.68,61.0,3.92,3089,2005,837.14,0.05,12.32,33.73,71.96,24.11,0.61,4.65,2457,248219.0,True,True,False,True,0,173953.01,2695,23.0,Android,IN,CHK_108467
4586,Game_4586_Dash,Studio_457,com.studio91.game4586,Strategy,Tower Defense,Free,Yes,Yes,Both,Mature 17+,Pixel,Unity,US,Mid-size,,2021-11-22,2021-09-22,2022-03-07,False,,,0.0,24402,22.27,9.35,6.38,1041,20.18,3.58,1.07,161.95,48.0,3.78,2792,1538,562.91,0.98,7.91,26.62,67.49,35.09,0.8,7.08,178,13748.94,False,False,False,True,0,11146.63,2467,,Android,IN,CHK_104585
1230,Game_1230_World,Studio_1592,com.studio1660.game1230,Strategy,Auto Chess,Paid,Yes,Yes,Online,Teen,2D Cartoon,Unity,Global,Indie,Christmas,2021-10-15,2021-07-13,2023-02-03,True,2021-11-17,2021-11-22,1.81,8326,42.88,18.31,11.8,1143,3.0,4.83,2.64,286.19,30.0,3.76,728,451,605.81,1.02,12.42,32.36,76.55,15.49,0.88,9.1,277,22415.1,False,True,False,True,0,15587.99,608,5.0,Android,IN,CHK_101229
6981,Game_6981_Arena,Studio_234,com.studio394.game6981,Strategy,4X,Free,Yes,No,Online,Everyone,Pixel,Unreal,SEA,Mid-size,IPL,2025-10-07,2025-08-08,2026-03-15,False,,,0.0,388450,36.35,18.11,12.14,56643,22.04,2.69,1.69,262.26,10.0,3.63,39189,15354,17613.88,0.86,0.25,34.8,59.14,38.64,1.35,8.24,4390,13915.6,False,True,False,True,0,12174.55,44024,,Android,IN,CHK_106980
5179,Game_5179_Tycoon,Studio_1222,com.studio254.game5179,Puzzle,Word,Freemium,Yes,Yes,Both,Everyone,3D Realistic,Unity,Global,AAA,,2020-05-08,2020-02-02,2020-06-29,True,2020-10-28,2020-11-02,0.0,845230,21.7,11.2,6.33,52018,24.61,4.57,0.1,232.72,41.0,3.84,76408,29319,98205.81,0.51,2.01,25.63,34.31,59.16,0.47,4.56,852,81470.06,False,False,False,True,0,62463.78,73753,5.0,Android,IN,CHK_105178
4294,Game_4294_Legends,Studio_1312,com.studio231.game4294,Sports,Cricket,Free,No,No,Both,Everyone,Minimalist,Unity,India,Mid-size,Halloween,2021-08-22,2021-05-24,2021-12-09,False,,,0.0,575406,45.05,28.81,7.21,45429,26.11,0.89,0.1,359.5,25.0,4.17,66710,24912,61233.18,0.82,2.74,11.35,3.34,100.0,0.47,5.37,351,86210.95,True,True,False,False,0,64914.45,78625,,Android,IN,CHK_104293
1059,Game_1059_Tycoon,Studio_939,com.studio2015.game1059,RPG,Turn-Based,Freemium,Yes,Yes,Online,Everyone,2D Cartoon,Unity,India,AAA,,2019-10-08,2019-08-02,2021-02-13,False,,,0.0,191846,12.82,5.1,2.95,7876,16.61,2.26,2.33,278.71,37.0,3.26,5736,4577,8584.41,1.19,1.44,38.82,45.9,59.39,0.67,7.97,2250,22935.02,False,True,False,True,0,16967.73,4666,,Android,IN,CHK_101058
6263,Game_6263_Tycoon,Studio_1288,com.studio567.game6263,Casual,Hypercasual,Free,Yes,Yes,Both,Mature 17+,Minimalist,Unity,LATAM,Indie,,2020-02-27,2019-10-03,2021-12-14,False,,,0.0,94850,30.67,19.19,6.93,6698,3.0,3.9,1.7,202.89,64.0,3.66,11253,5403,2732.51,0.95,1.36,41.01,37.6,68.07,1.48,17.74,1602,23707.95,False,False,False,False,0,19304.67,13666,,Android,IN,CHK_106262
282,Game_282_Legends,Studio_246,com.studio590.game282,Puzzle,Match-3,Freemium,No,No,Online,Teen,Minimalist,Custom,Global,Indie,,2024-04-06,2023-11-26,2025-09-13,True,2024-05-04,2024-05-18,0.0,274130,18.56,9.28,4.28,11654,6.02,5.45,2.72,183.2,29.0,3.66,6790,3303,9302.35,0.93,0.87,1.71,9.87,93.0,0.65,3.58,2010,8597.84,True,False,False,True,0,10162.36,6949,14.0,Android,IN,CHK_100281
969,Game_969_Tycoon,Studio_1572,com.studio820.game969,Simulation,Life Sim,Free,Yes,Yes,,Mature 17+,3D Realistic,Unity,Europe,Indie,,2024-02-01,2023-12-10,2025-06-08,False,,,0.0,104075,21.43,11.55,6.6,4203,10.61,3.86,2.72,182.76,3.0,3.83,5365,1953,4952.79,1.37,7.83,35.74,48.27,48.34,0.74,9.13,165,74851.68,False,False,False,True,0,61636.2,4939,,Android,IN,CHK_100968
3954,Game_3954_Dash,Studio_537,com.studio1366.game3954,Puzzle,Sudoku,Free,No,No,Online,Everyone,3D Realistic,Custom,LATAM,Indie,Halloween,2025-07-28,2025-03-13,2026-06-21,True,2025-12-16,2025-12-22,0.0,457522,21.75,13.12,3.96,18483,7.36,1.87,1.95,181.3,66.0,3.37,39432,14482,3519.34,0.55,0.1,0.0,9.64,93.22,0.34,4.39,129,2008.52,False,True,False,True,0,1433.46,47352,6.0,Android,IN,CHK_103953
1940,Game_1940_Quest,Studio_563,com.studio53.game1940,Action,Endless Runner,Paid,No,No,Online,Everyone,Minimalist,Unity,LATAM,Indie,,2023-02-16,2023-01-14,2024-12-17,False,,,0.86,41426,9.35,4.44,3.0,1685,22.62,3.14,1.86,266.83,33.0,3.67,941,755,6909.13,,9.3,21.42,1.43,93.32,1.02,15.29,2295,79170.29,False,False,True,True,0,82812.36,1387,,Android,IN,CHK_101939
8594,Game_8594_Tycoon,Studio_855,com.studio1866.game8594,Action,Endless Runner,Freemium,Yes,Yes,,Mature 17+,Minimalist,Custom,US,Mid-size,IPL,2021-04-01,,2022-03-25,False,,,0.0,85467,25.15,14.53,7.97,5433,23.14,3.8,2.91,241.98,16.0,3.35,9636,6302,6245.73,0.57,4.13,25.77,42.6,60.25,0.49,7.1,11056,25481.51,False,True,False,True,0,28125.39,12633,,Android,IN,CHK_108593
1275,Game_1275_Dash,Studio_1436,com.studio1170.game1275,Casual,Hypercasual,Free,No,Yes,Online,Everyone,Pixel,Unity,SEA,Indie,,2022-05-30,2021-12-27,2023-07-22,True,2022-10-07,2022-10-22,0.0,143829,41.58,21.17,9.81,13503,15.43,5.29,1.59,128.72,40.0,3.86,4538,3051,19535.06,0.6,6.47,3.44,5.64,89.89,0.73,2.83,533,26474.58,False,True,False,False,0,27855.84,6620,15.0,Android,IN,CHK_101274
620,Game_620_Legends,Studio_2101,com.studio1857.game620,Casual,Party Game,Freemium,Yes,Yes,,Everyone,Pixel,Unity,Europe,Indie,,2019-07-28,,2021-04-08,False,,,0.0,205391,30.36,19.99,13.71,33854,14.78,3.84,1.27,268.4,18.0,3.87,21360,11552,3481.81,0.4,2.85,37.61,61.6,42.74,1.1,14.25,82,87234.17,True,False,False,True,0,98889.41,28072,,Android,IN,CHK_100619
8637,Game_8637_World,RareStudio_37,com.studio1463.game8637,Racing,Arcade Racing,Paid,Yes,Yes,Both,Everyone,Anime,Unreal,LATAM,Indie,,2024-11-28,2024-08-28,2026-05-20,True,,2025-05-25,2.31,159193,25.17,10.39,4.97,7765,29.25,1.74,1.33,219.13,49.0,3.96,13236,9306,3230.65,0.05,14.14,40.21,68.06,28.34,1.58,17.14,1308,698317.12,False,False,False,True,0,436679.7,13753,,Android,BR,CHK_108636
1743,Game_1743_Rush,Studio_116,com.studio1068.game1743,Strategy,4X,Freemium,Yes,No,Online,Everyone,3D Realistic,Unity,US,Indie,Christmas,2025-12-30,2025-07-23,2026-02-27,True,2026-04-09,,0.0,210135,31.62,14.88,5.72,9817,19.79,3.94,1.55,122.05,51.0,3.78,15131,11277,1124.27,0.5,0.15,43.8,63.88,36.19,0.86,5.58,845,3048.78,False,True,False,True,0,2284.25,22294,,Android,IN,CHK_101742
1391,Game_1391_Quest,Studio_2164,com.studio1172.game1391,Racing,AR Treasure Hunt,Free,Yes,Yes,Both,Everyone,Anime,Unity,Global,Unknown,,2020-10-09,2020-08-31,2020-11-18,False,,,0.0,22902,25.6,15.59,9.31,1345,13.35,3.4,1.42,132.78,27.0,3.51,635,420,1552.38,0.73,4.89,13.36,49.28,53.54,0.4,4.09,386,4634.33,False,False,False,True,0,4612.22,555,,Android,IN,CHK_101390
2204,Game_2204_Quest,Studio_529,com.studio1759.game2204,Action,Endless Runner,Free,No,Yes,,Mature 17+,Minimalist,Godot,Global,Mid-size,,2023-01-12,2022-10-26,2023-02-16,False,,,0.0,193440,38.54,26.54,16.91,31272,22.1,3.56,2.19,69.27,23.0,3.3,15049,6301,18908.71,0.96,3.88,10.03,2.97,98.75,0.9,4.81,4730,37042.29,False,False,False,True,0,26586.97,19887,,Android,IN,CHK_102203
3569,Game_3569_Dash,Studio_1153,com.studio1760.game3569,Action,Battle Royale,Freemium,Yes,Yes,,Mature 17+,2D Cartoon,Unity,Global,Indie,,2023-10-20,2023-07-03,2024-12-24,False,,,0.0,15940,29.48,20.51,6.96,719,19.63,3.61,3.96,481.46,27.0,3.78,668,372,224.72,0.91,7.53,32.89,51.06,47.47,0.82,6.33,389,7668.73,False,False,False,True,0,8179.33,712,,Android,IN,CHK_103568
6117,Game_6117_Saga,Studio_1133,com.studio246.game6117,Casual,Idle Clicker,Free,Yes,Yes,Local,Teen,2D Cartoon,Godot,Global,Unknown,,2025-11-11,2025-06-21,2026-06-13,False,,,0.0,152839,13.61,9.41,4.94,7315,5.77,2.08,2.99,188.36,22.0,3.55,12998,4552,29607.73,1.4,4.48,33.43,82.25,15.3,0.63,5.74,205,40036.48,False,False,False,False,0,28633.63,13177,,Android,US,CHK_106116
6053,Game_6053_Tycoon,Studio_1026,com.studio657.game6053,Strategy,4X,Subscription,Yes,No,Both,Teen,Anime,Unity,Europe,AAA,,2018-02-14,2017-10-17,2019-08-02,False,,,1.96,61178,34.82,25.41,13.49,9696,24.94,4.5,0.31,197.95,31.0,3.85,6560,4497,1510.7,0.38,1.76,39.14,41.25,61.25,0.65,4.03,2756,104044.66,False,False,False,True,0,79142.03,8781,,Android,US,CHK_106052
3179,Game_3179_World,Studio_902,com.studio1990.game3179,Simulation,City Builder,Freemium,No,Yes,,Everyone,2D Cartoon,Unity,Europe,Indie,,2024-05-30,2024-02-09,2026-03-16,False,,,0.0,44309,24.72,12.1,8.09,4940,13.64,4.47,2.07,164.25,28.0,4.21,1652,1105,1088.94,0.62,4.29,10.57,6.76,96.11,0.62,3.05,457,5954.26,False,False,False,False,0,6253.45,1449,,Android,IN,CHK_103178
3193,Game_3193_Saga,Studio_883,com.studio828.game3193,Puzzle,Sudoku,Free,Yes,Yes,,Everyone,3D Realistic,Unity,India,Unknown,,2022-06-19,2022-02-26,2022-12-24,False,,,0.0,30782,22.6,11.43,3.75,1511,5.23,3.91,2.04,244.99,35.0,3.49,2129,926,4713.89,1.04,3.1,10.05,21.23,79.59,0.46,5.39,782,5188.92,True,False,True,True,0,6100.97,2117,,Android,IN,CHK_103192
6100,Game_6100_Quest,Studio_676,com.studio311.game6100,Strategy,Card Strategy,Subscription,Yes,Yes,Both,Teen,Pixel,Unity,LATAM,Indie,Summer Fest,2024-12-11,2024-09-27,2026-01-06,False,,,3.66,184627,33.27,23.13,8.2,9753,24.55,2.14,2.56,116.53,60.0,3.48,18064,11648,5149.11,0.83,8.68,56.13,73.83,25.08,4.22,13.11,568,603115.93,False,True,True,True,0,554447.38,21356,,Android,IN,CHK_106099
7030,Game_7030_World,Studio_340,com.studio1328.game7030,Casual,Party Game,Free,No,Yes,Online,Mature 17+,Pixel,Unity,India,Unknown,,2021-03-06,2021-02-05,2021-11-25,False,,,0.0,456424,31.63,23.32,12.35,49627,3.85,3.91,1.77,279.87,40.0,3.86,17404,9253,6596.04,0.6,7.33,1.32,3.07,90.88,1.21,9.16,709,306652.38,True,False,False,False,0,253946.27,17222,,Android,IN,CHK_107029
576,Game_576_World,Studio_881,com.studio1528.game576,Puzzle,Sudoku,Paid,Yes,No,Local,Everyone,2D Cartoon,Godot,Europe,Unknown,,2018-07-17,2018-06-01,2019-11-23,False,,,1.51,141662,34.26,18.71,8.59,10508,16.29,3.4,2.52,239.62,31.0,3.6,13500,5547,2327.98,1.16,7.33,38.51,40.96,60.07,0.96,6.1,714,198334.71,False,False,False,True,0,229371.92,18769,,Android,IN,CHK_100575
6657,Game_6657_Dash,Studio_2164,com.studio230.game6657,Action,Shooter,Free,Yes,No,Online,Mature 17+,Anime,Unity,SEA,Indie,IPL,2024-06-16,2024-02-29,2025-11-01,False,,,0.0,30951,19.21,9.58,4.43,1205,18.23,3.02,0.1,179.11,28.0,3.63,1932,1044,1094.37,0.51,2.84,29.59,26.02,78.25,0.73,4.47,6785,4036.14,True,True,False,True,0,4396.41,2817,,Android,IN,CHK_106656
7116,Game_7116_Rush,Studio_1165,com.studio458.game7116,Action,Endless Runner,Freemium,No,Yes,,Mature 17+,Pixel,Godot,Global,Mid-size,Halloween,2019-12-12,2019-07-09,2020-05-20,False,,,0.0,151301,40.07,21.1,7.44,14789,21.68,3.67,4.04,118.93,24.0,3.17,7900,3311,5437.02,,4.73,13.25,1.61,100.0,1.32,12.45,2074,89686.75,False,True,True,True,0,89100.8,9374,,Android,US,CHK_107115
8940,Game_8940_Rush,Studio_1811,com.studio1398.game8940,Action,Fighting,Freemium,Yes,No,Online,Everyone,2D Cartoon,Unity,LATAM,AAA,,2018-06-23,2018-03-09,2018-08-17,False,,,0.0,193030,47.42,24.64,8.91,12031,31.62,4.31,1.6,90.05,25.0,3.67,8340,6559,1247.66,1.21,0.64,18.87,59.27,42.87,1.0,12.89,187,16605.28,True,False,False,True,0,16685.53,9025,,Android,IN,CHK_108939
6277,Game_6277_World,Studio_167,com.studio1018.game6277,Puzzle,Sudoku,Paid,No,Yes,,Everyone,Minimalist,Unreal,India,Unknown,IPL,2024-09-08,2024-05-01,2026-02-21,False,,,2.26,72939,38.68,18.31,4.91,2690,19.05,1.43,5.23,123.83,23.0,3.07,4432,1912,1105.41,0.37,12.32,4.98,0.17,95.13,0.65,,2417,183947.46,True,True,False,True,0,170909.46,4112,,Android,IN,CHK_106276
9125,Game_9125_Arena,Studio_676,com.studio988.game9125,Casual,Party Game,Freemium,Yes,Yes,Online,Everyone,3D Realistic,Unity,Europe,Indie,,2019-09-18,2019-04-23,2020-08-14,True,2020-01-31,2020-02-17,0.0,392861,37.36,24.43,13.81,71067,10.5,4.12,1.39,179.38,39.0,3.77,27167,17967,13899.38,0.13,8.24,38.16,63.69,33.88,2.97,43.07,437,1402386.87,False,False,True,True,0,1619191.95,24944,17.0,Android,IN,CHK_109124
5898,Game_5898_World,Studio_1788,com.studio2080.game5898,Racing,Arcade Racing,Freemium,Yes,Yes,,Everyone,3D Realistic,Unreal,India,AAA,,2023-09-27,2023-07-16,2025-05-12,False,,,0.0,26657,30.82,19.86,10.5,3623,22.09,2.89,3.97,282.76,27.0,3.95,1094,889,1108.03,0.85,7.1,55.77,77.29,17.2,1.51,8.37,167,16447.62,False,False,True,False,0,14461.54,1095,,Android,US,CHK_105897
5725,Game_5725_Arena,Studio_1575,com.studio633.game5725,Puzzle,Physics Puzzle,Freemium,Yes,Yes,Online,Everyone,2D Cartoon,Unreal,LATAM,Unknown,Summer Fest,2018-12-06,2018-09-02,2020-04-23,False,,,0.0,18845,27.26,18.25,7.68,1078,20.33,3.44,3.65,150.46,35.0,3.46,1663,944,696.93,0.1,6.76,28.48,28.24,71.45,1.34,7.79,1293,10015.96,False,True,True,True,0,10007.83,2246,,Android,IN,CHK_105724
270,Game_270_Tycoon,Studio_128,com.studio2050.game270,Racing,Drag Racing,Subscription,No,Yes,Both,Everyone,Minimalist,Unity,Europe,Indie,,2019-07-27,2019-06-13,2019-11-11,False,,,7.32,356329,35.07,23.15,12.81,30679,21.54,2.78,2.79,155.66,44.0,3.62,21145,16232,66033.65,0.91,6.16,16.56,4.98,99.17,1.46,11.84,161,1819161.24,True,False,False,False,0,1651163.2,23243,,Android,US,CHK_100269
630,Game_630_Tycoon,Studio_1936,com.studio46.game630,RPG,MMORPG,Free,Yes,Yes,,Mature 17+,Anime,Unity,SEA,Mid-size,,2024-12-08,2024-11-17,2025-06-06,True,2024-12-17,2024-12-25,0.0,76979,30.35,21.46,9.04,5597,31.48,3.05,2.58,317.47,15.0,3.93,8121,3524,2164.85,1.11,4.59,21.6,57.65,42.69,0.4,5.91,998,21244.7,True,False,True,False,0,17437.08,9082,8.0,Android,IN,CHK_100629
3082,Game_3082_World,Studio_994,com.studio1954.game3082,Puzzle,Match-3,Free,No,Yes,Local,Everyone,Anime,Unity,US,Indie,,2023-10-10,2023-05-07,2024-01-02,False,,,0.0,12000,24.77,18.11,6.48,781,7.63,4.27,3.03,236.54,51.0,3.18,908,696,226.8,0.86,3.51,16.34,5.01,100.0,0.69,7.65,408,3260.46,False,False,True,False,0,2437.18,1106,,Android,IN,CHK_103081
3467,Game_3467_Rush,Studio_1293,com.studio1859.game3467,RPG,Idle RPG,Freemium,Yes,Yes,Local,Teen,Anime,Unreal,India,Unknown,,2019-05-13,2018-11-19,2020-04-02,False,,,0.0,251236,19.72,6.96,1.93,5538,15.72,2.39,2.99,190.97,10.0,3.49,19757,7211,6290.1,,8.05,37.39,44.43,65.87,0.74,6.14,1475,124799.62,False,False,False,False,0,96417.25,18957,,Android,IN,CHK_103466
6431,Game_6431_Legends,Studio_341,com.studio666.game6431,Casual,Party Game,Free,Yes,No,Online,Everyone,3D Realistic,Unity,India,Mid-size,,2023-09-05,2023-08-16,2024-07-19,True,2023-10-26,2023-11-20,0.0,594773,21.84,13.69,8.21,61850,12.71,3.68,0.82,253.24,29.0,4.33,58236,35977,,,2.61,11.78,79.57,18.08,0.39,,2018,83839.79,False,False,False,False,0,89282.72,53823,25.0,Android,IN,CHK_106430
9453,Game_9453_World,Studio_1246,com.studio1634.game9453,Simulation,Life Sim,Freemium,Yes,Yes,,Everyone,3D Realistic,Unity,India,Unknown,Summer Fest,2021-12-04,2021-07-19,2022-07-27,True,2022-03-05,2022-03-13,0.0,128597,34.84,14.77,10.26,12514,19.82,3.0,1.98,177.87,34.0,3.75,11347,6431,3177.05,0.99,1.96,41.01,28.71,78.33,0.97,13.07,582,34482.55,True,True,False,True,0,38966.86,14483,8.0,Android,US,CHK_109452
7063,Game_7063_Rush,Studio_1660,com.studio1215.game7063,Racing,Drag Racing,Free,No,Yes,Online,Teen,Pixel,Unity,SEA,Indie,,2018-10-30,2018-07-23,2019-07-23,True,2018-11-03,2018-11-12,0.0,465708,19.88,13.64,9.09,52667,13.01,3.77,0.96,102.76,39.0,3.75,21875,15877,68026.99,0.89,4.83,0.0,3.72,89.37,0.99,8.04,339,180849.32,False,False,False,True,0,114949.74,26112,9.0,Android,IN,CHK_107062
9873,Game_9873_Legends,Studio_2113,com.studio1705.game9873,Puzzle,Match-3,Paid,No,Yes,Both,Teen,Anime,Godot,SEA,Mid-size,,2024-05-13,2023-11-23,2025-05-30,True,2024-10-05,2024-10-18,2.64,107635,22.7,13.52,4.18,5869,19.9,4.15,2.31,194.86,37.0,3.83,11029,5272,2403.43,1.51,10.76,0.0,9.51,85.86,0.84,,357,340220.11,False,False,True,False,0,310582.25,9434,13.0,Android,IN,CHK_109872
5544,Game_5544_World,Studio_874,com.studio1894.game5544,RPG,Idle RPG,Freemium,Yes,Yes,Local,Everyone,Pixel,Custom,Europe,Mid-size,Halloween,2022-09-10,2022-04-09,2022-11-15,True,2022-11-04,2022-11-19,0.0,933406,17.96,6.82,2.99,24332,30.65,1.32,3.09,96.58,35.0,3.92,90695,76972,108405.55,0.05,8.21,29.21,72.62,25.96,1.71,13.27,3709,1019047.25,True,True,False,True,0,1203416.4,116571,15.0,Android,IN,CHK_105543
4357,Game_4357_Arena,Studio_1761,com.studio1136.game4357,Casual,Idle Clicker,Free,Yes,Yes,,Everyone,Pixel,Custom,LATAM,Indie,,2024-01-09,2023-10-06,2024-09-10,False,,,0.0,188893,41.85,21.31,11.15,19738,21.01,6.51,2.58,128.62,42.0,3.93,14346,8692,13511.44,,4.38,35.45,53.57,51.64,1.02,9.4,553,79870.16,False,False,True,False,0,57438.93,16448,,Android,IN,CHK_104356
2114,Game_2114_Saga,Studio_837,com.studio1283.game2114,Strategy,Tower Defense,Paid,No,Yes,Online,Everyone,Minimalist,Unity,Europe,Indie,,2019-09-30,2019-08-26,2020-02-24,False,,,1.94,16566,19.8,13.34,7.26,1082,26.46,3.33,1.6,15.0,19.0,4.02,1450,763,491.79,1.13,11.84,10.23,4.84,100.0,2.88,27.44,2342,81581.21,False,False,True,True,0,66650.05,1931,,Android,IN,CHK_102113
8220,Game_8220_Quest,Studio_2095,com.studio624.game8220,Strategy,Auto Chess,Freemium,Yes,Yes,,Everyone,Pixel,Unity,Europe,Indie,Halloween,2022-11-28,2022-07-30,2023-12-15,False,,,0.0,242949,42.34,20.37,12.46,31014,28.01,5.07,4.46,159.01,31.0,3.82,14255,12064,4982.65,1.21,2.19,27.15,59.47,47.69,0.93,6.5,11108,37109.88,False,True,False,True,0,32793.01,14985,,Android,IN,CHK_108219
3217,Game_3217_Dash,Studio_1165,com.studio1968.game3217,Sports,Football,Freemium,No,Yes,Online,Everyone,2D Cartoon,Unity,US,Mid-size,,2020-12-11,2020-09-13,2021-05-05,False,,,0.0,37035,16.42,11.6,7.64,1873,9.35,2.4,2.24,220.17,21.0,3.67,1849,863,2979.98,0.75,4.97,0.46,8.98,95.47,0.85,7.15,1496,13163.16,False,False,False,True,0,9422.19,2321,,Android,IN,CHK_103216
3815,Game_3815_Arena,Studio_1758,com.studio2077.game3815,Action,Endless Runner,Free,No,Yes,,Mature 17+,Minimalist,Unity,Global,Indie,,2020-06-03,2020-01-22,2021-08-07,False,,,0.0,129913,17.2,6.02,3.26,4672,24.99,5.06,3.47,113.86,16.0,3.33,11521,6749,18765.22,0.74,7.07,1.91,5.26,97.98,0.98,5.03,2523,46226.56,False,False,False,False,0,50802.47,10515,,Android,BR,CHK_103814
8322,Game_8322_Quest,Studio_1094,com.studio2126.game8322,Sports,Cricket,Free,No,Yes,Both,Mature 17+,2D Cartoon,Unity,India,Indie,,2024-03-16,2023-10-03,2025-09-29,True,2024-07-10,2024-08-06,0.0,56687,20.18,10.2,4.56,3044,31.23,2.46,1.74,371.57,52.0,2.97,2418,859,935.63,0.91,7.02,22.87,9.71,78.49,0.51,2.35,636,9560.5,True,False,False,False,0,6095.52,3190,27.0,Android,IN,CHK_108321
